start_station_id,matched_station_name,GEOID,latitude,longitude,capacity,total_rides_2025,avg_daily_rides,median_daily_rides,avg_member_rides,avg_casual_rides,avg_member_share,active_days,avg_rides_per_active_day,median_household_income,poverty_rate,no_vehicle_share,households_per_sqkm,nearest_subway_dist_m,subway_count_500m,nearest_subway_name,rides_per_dock,stations_in_tract,income_band,poverty_band,no_vehicle_band,total_households,households_no_vehicle,borough,avg_weekday_rides,avg_weekday_member_share,avg_weekend_rides,avg_weekend_member_share,weekday_weekend_ratio
2453.05,4 Ave & 81 St,36047004600,40.62643,-74.02707,18.0,197,3.456,3.0,2.158,1.298,0.688,57,3.5,134773.0,9.9,0.18359375,1771.1,391.1,2.0,77 St,0.19,5,Mid-High,Moderate,Low,512.0,94.0,Brooklyn,3.163,0.732,4.357,0.553,0.73
2463.04,Ridge Blvd & 82 St,36047004600,40.62711,-74.0326,12.0,97,2.109,1.5,1.0,1.109,0.517,46,2.1,134773.0,9.9,0.18359375,1771.1,606.3,0.0,86 St,0.18,5,Mid-High,Moderate,Low,512.0,94.0,Brooklyn,2.0,0.461,2.385,0.66,0.84
2472.02,Shore Rd & 86 St,36047005000,40.62561,-74.04079,12.0,51,1.962,2.0,1.0,0.962,0.538,26,2.0,134013.0,10.3,0.245088868101029,4772.5,1095.2,0.0,86 St,0.16,2,Mid-High,Moderate,Low,1069.0,262.0,Brooklyn,1.895,0.482,2.143,0.69,0.88
2488.09,6 Ave & 78 St,36047014200,40.62569,-74.02119,12.0,286,3.763,3.0,2.737,1.026,0.739,76,3.8,81250.0,25.0,0.6234177215189873,6313.0,579.6,0.0,77 St,0.31,2,Mid-Low,Elevated,Moderate,1264.0,788.0,Brooklyn,3.364,0.776,4.81,0.643,0.7
2497.07,3 Ave & 81 St,36047004600,40.627,-74.02948,16.0,340,4.722,4.0,2.986,1.736,0.621,72,4.7,134773.0,9.9,0.18359375,1771.1,453.0,2.0,77 St,0.3,5,Mid-High,Moderate,Low,512.0,94.0,Brooklyn,4.585,0.655,5.105,0.524,0.9
2506.10,83 St & Narrows Ave,36047004600,40.62757,-74.03838,12.0,244,3.935,4.0,2.355,1.581,0.624,62,3.9,134773.0,9.9,0.18359375,1771.1,1002.3,0.0,86 St,0.33,5,Mid-High,Moderate,Low,512.0,94.0,Brooklyn,3.766,0.626,4.467,0.617,0.84
2506.11,Colonial Rd & 83 St,36047004600,40.62691,-74.03564,16.0,310,4.366,3.0,2.324,2.042,0.605,71,4.4,134773.0,9.9,0.18359375,1771.1,770.8,0.0,86 St,0.27,5,Mid-High,Moderate,Low,512.0,94.0,Brooklyn,4.078,0.64,5.1,0.517,0.8
2533.04,79 St & 5 Ave,36047013600,40.62646,-74.02367,16.0,348,4.35,4.0,2.912,1.438,0.668,80,4.4,88182.0,12.7,0.5185897435897436,7281.1,396.6,1.0,77 St,0.27,1,Mid-High,Moderate,Low,1560.0,809.0,Brooklyn,3.741,0.653,5.955,0.709,0.63
2569.07,6 Ave & 74 St,36047013400,40.629233,-74.019864,12.0,74,2.312,2.0,1.656,0.656,0.673,32,2.3,99886.0,11.4,0.5085836909871244,5211.9,479.8,1.0,77 St,0.19,2,Mid-High,Moderate,Low,1398.0,711.0,Brooklyn,2.083,0.627,3.0,0.812,0.69
2578.16,3 Ave & 77 St,36047006400,40.62991,-74.02834,16.0,706,7.844,7.0,5.333,2.511,0.714,90,7.8,98846.0,17.9,0.4643835616438356,7185.9,239.6,1.0,77 St,0.49,3,Mid-High,Elevated,Low,1460.0,678.0,Brooklyn,8.046,0.73,7.32,0.674,1.1
2578.17,4 Ave & 76 St,36047006400,40.63005,-74.0255,23.0,219,4.212,4.0,3.25,0.962,0.801,52,4.2,98846.0,17.9,0.4643835616438356,7185.9,34.3,1.0,77 St,0.18,3,Mid-High,Elevated,Low,1460.0,678.0,Brooklyn,4.389,0.855,3.812,0.682,1.15
2615.05,Bay Ridge Pkwy & 5 Ave,36047013400,40.62967,-74.02275,16.0,340,4.474,4.0,2.882,1.592,0.703,76,4.5,99886.0,11.4,0.5085836909871244,5211.9,233.1,1.0,77 St,0.28,2,Mid-High,Moderate,Low,1398.0,711.0,Brooklyn,4.446,0.697,4.55,0.719,0.98
2625.01,78 St & Ridge Blvd,36047006400,40.62994,-74.03121,12.0,170,2.742,2.0,1.935,0.806,0.733,62,2.7,98846.0,17.9,0.4643835616438356,7185.9,481.5,1.0,77 St,0.23,3,Mid-High,Elevated,Low,1460.0,678.0,Brooklyn,2.86,0.729,2.474,0.741,1.16
2635.08,Shore Rd & 80 St,36047004400,40.63074,-74.03962,12.0,161,3.038,2.0,1.849,1.189,0.631,53,3.0,142143.0,5.8,0.2483731019522776,2197.9,1195.9,0.0,77 St,0.25,2,High,Low,Low,922.0,229.0,Brooklyn,3.167,0.599,2.765,0.697,1.15
2660.09,4 Ave & 72 St,36047006600,40.63283,-74.02439,14.0,344,4.3,4.0,2.838,1.462,0.679,80,4.3,98158.0,17.4,0.5513418903150525,11148.7,252.5,2.0,Bay Ridge Av,0.31,2,Mid-High,Elevated,Low,1714.0,945.0,Brooklyn,3.672,0.703,5.955,0.617,0.62
2671.05,77 St & Colonial Rd,36047004400,40.63121,-74.03318,14.0,62,2.138,2.0,1.31,0.828,0.588,29,2.1,142143.0,5.8,0.2483731019522776,2197.9,667.5,0.0,77 St,0.15,2,High,Low,Low,922.0,229.0,Brooklyn,2.261,0.538,1.667,0.778,1.36
2698.07,68 St & 5 Ave,36047012600,40.63416,-74.02058,14.0,444,4.625,4.0,3.448,1.177,0.759,96,4.6,81477.0,18.8,0.4652466367713004,3779.9,252.5,1.0,Bay Ridge Av,0.33,4,Mid-Low,Elevated,Low,892.0,415.0,Brooklyn,4.739,0.819,4.333,0.606,1.09
2708.07,73 St & Ridge Blvd,36047006600,40.63349,-74.02976,16.0,488,5.483,5.0,3.652,1.831,0.7,89,5.5,98158.0,17.4,0.5513418903150525,11148.7,549.8,0.0,77 St,0.34,2,Mid-High,Elevated,Low,1714.0,945.0,Brooklyn,4.762,0.698,7.231,0.705,0.66
2717.06,Shore Rd & 74 St,36047003800,40.63414,-74.03699,12.0,589,6.266,6.0,4.16,2.106,0.701,94,6.3,135313.0,9.7,0.2013422818791946,4675.3,1085.2,0.0,77 St,0.52,1,Mid-High,Moderate,Low,596.0,120.0,Brooklyn,7.149,0.719,4.074,0.656,1.75
2733.03,67 St & Erik Pl,36047012600,40.633385,-74.016562,25.0,1924,5.593,5.0,4.076,1.517,0.757,344,5.6,81477.0,18.8,0.4652466367713004,3779.9,449.3,1.0,8 Av,0.22,4,Mid-Low,Elevated,Low,892.0,415.0,Brooklyn,5.329,0.797,6.255,0.656,0.85
2743.04,68 St & 4 Ave,36047006800,40.63537,-74.02342,16.0,538,6.725,6.0,5.512,1.212,0.822,80,6.7,80938.0,13.6,0.6524129505192425,8824.4,45.0,1.0,Bay Ridge Av,0.42,2,Mid-Low,Moderate,Moderate,1637.0,1068.0,Brooklyn,6.655,0.831,6.909,0.799,0.96
2754.05,Colonial Rd & 71 St,36047003600,40.63537,-74.03202,14.0,155,3.37,3.0,2.391,0.978,0.714,46,3.4,91583.0,19.9,0.4725956566701138,15436.1,730.7,0.0,Bay Ridge Av,0.24,2,Mid-High,Elevated,Low,1934.0,914.0,Brooklyn,3.667,0.704,2.615,0.741,1.4
2782.02,5 Ave & 67 St,36047012600,40.63593237994821,-74.01975896253617,20.0,2635,7.444,7.0,5.153,2.291,0.732,354,7.4,81477.0,18.8,0.4652466367713004,3779.9,323.6,1.0,Bay Ridge Av,0.37,4,Mid-Low,Elevated,Low,892.0,415.0,Brooklyn,7.111,0.759,8.277,0.665,0.86
2793.07,Ovington Ave & 3 Ave,36047006800,40.63487,-74.02625,16.0,916,9.443,9.0,7.608,1.835,0.829,97,9.4,80938.0,13.6,0.6524129505192425,8824.4,242.7,1.0,Bay Ridge Av,0.59,2,Mid-Low,Moderate,Moderate,1637.0,1068.0,Brooklyn,9.493,0.849,9.321,0.781,1.02
2818.01,Ditmas Ave & McDonald Ave,36047047800,40.63548,-73.97825,23.0,159,4.676,4.5,3.824,0.853,0.8,34,4.7,60590.0,26.6,0.5784232365145229,5447.0,71.4,1.0,Ditmas Av,0.2,1,Mid-Low,High,Moderate,1205.0,697.0,Brooklyn,4.577,0.816,5.0,0.749,0.92
2821.05,7 Ave & 62 St,36047011800,40.63556,-74.01298,30.0,3344,9.187,9.0,6.945,2.242,0.787,364,9.2,62273.0,27.5,0.7267080745341615,2937.5,119.9,1.0,8 Av,0.31,1,Mid-Low,High,High,644.0,468.0,Brooklyn,8.801,0.797,10.165,0.762,0.87
2832.03,4 Ave & Shore Road Dr,36047012600,40.637033,-74.022141,20.0,2954,8.612,8.0,6.006,2.606,0.747,343,8.6,81477.0,18.8,0.4652466367713004,3779.9,252.3,1.0,Bay Ridge Av,0.43,4,Mid-Low,Elevated,Low,892.0,415.0,Brooklyn,8.589,0.758,8.67,0.719,0.99
